case_id,origin,case_dir,status,problems,missing_files,shape_consistent,spacing_consistent,affine_consistent,reference_shape,reference_spacing,reference_affine_hash,label_shape,label_spacing,label_values,invalid_label_values,label_0_voxels,label_1_voxels,label_2_voxels,label_3_voxels,label_4_voxels,et_voxels,tc_voxels,wt_voxels,has_et,voxel_volume_mm3,et_volume_mm3,tc_volume_mm3,wt_volume_mm3,t1n_path,t1n_shape,t1n_spacing,t1n_nonzero_voxels,t1n_mean,t1n_std,t1n_min,t1n_p01,t1n_median,t1n_p99,t1n_max,t1c_path,t1c_shape,t1c_spacing,t1c_nonzero_voxels,t1c_mean,t1c_std,t1c_min,t1c_p01,t1c_median,t1c_p99,t1c_max,t2w_path,t2w_shape,t2w_spacing,t2w_nonzero_voxels,t2w_mean,t2w_std,t2w_min,t2w_p01,t2w_median,t2w_p99,t2w_max,t2f_path,t2f_shape,t2f_spacing,t2f_nonzero_voxels,t2f_mean,t2f_std,t2f_min,t2f_p01,t2f_median,t2f_p99,t2f_max
BraTS-GLI-02536-101,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02536-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7169716,0,30530,6296,14490,6296,20786,51316,True,1.0,6296.0,20786.0,51316.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02536-101/BraTS-GLI-02536-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1217840,154.57447814941406,56.28831481933594,3.7899086475372314,28.067367553710938,159.25790405273438,262.19952392578125,330.45806884765625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02536-101/BraTS-GLI-02536-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1217840,177.4003143310547,66.74796295166016,4.809505462646484,32.86812210083008,178.9858856201172,386.88623046875,940.0305786132812,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02536-101/BraTS-GLI-02536-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1217840,368.6370849609375,145.6295928955078,0.17174744606018066,221.74362182617188,315.1112060546875,896.1300659179688,1143.01953125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02536-101/BraTS-GLI-02536-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1217793,79.142822265625,21.313554763793945,1.0023528375313617e-05,4.979819297790527,80.10918426513672,125.16107940673828,210.8261260986328
BraTS-GLI-02536-102,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02536-102,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7166710,20,41218,5903,7181,5903,13104,54322,True,1.0,5903.0,13104.0,54322.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02536-102/BraTS-GLI-02536-102-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1253440,151.7914276123047,56.2973747253418,2.6213138103485107,26.797876358032227,156.29745483398438,259.5840759277344,325.5091552734375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02536-102/BraTS-GLI-02536-102-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1253440,177.68777465820312,66.05181884765625,3.821791410446167,35.546695709228516,179.11395263671875,385.6399230957031,930.459228515625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02536-102/BraTS-GLI-02536-102-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1253440,381.8236389160156,151.67535400390625,0.5883362889289856,227.067138671875,325.9739990234375,919.5130004882812,1180.834228515625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02536-102/BraTS-GLI-02536-102-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1253416,78.8065414428711,22.405349731445312,3.320078394608572e-05,4.356147289276123,80.49652862548828,126.38220977783203,194.9864501953125
BraTS-GLI-02537-100,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7122364,5,75800,5976,16887,5976,22868,98668,True,1.0,5976.0,22868.0,98668.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-100/BraTS-GLI-02537-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1207445,276.1104736328125,74.31039428710938,12.258125305175781,74.9651870727539,284.3070068359375,389.69586181640625,562.3577270507812,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-100/BraTS-GLI-02537-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1207445,299.7242431640625,72.78929138183594,11.89109992980957,86.35913848876953,305.292236328125,484.3604431152344,842.2922973632812,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-100/BraTS-GLI-02537-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1207425,437.13037109375,163.28207397460938,0.00430673873052001,241.8618621826172,390.5337219238281,1026.0001220703125,1655.697021484375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-100/BraTS-GLI-02537-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1207439,125.90668487548828,42.44034957885742,0.00024714722530916333,12.798574447631836,125.9842529296875,259.31475830078125,431.14556884765625
BraTS-GLI-02537-101,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7188420,19,19179,12765,649,12765,13433,32612,True,1.0,12765.0,13433.0,32612.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-101/BraTS-GLI-02537-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1179330,280.9722900390625,82.82548522949219,19.683074951171875,77.70084381103516,294.2216796875,401.4579162597656,466.6974182128906,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-101/BraTS-GLI-02537-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1179330,307.615966796875,85.01463317871094,6.739776611328125,82.19418334960938,317.29754638671875,564.6268920898438,966.283935546875,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-101/BraTS-GLI-02537-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1179330,467.23968505859375,174.68370056152344,1.0933154821395874,262.0387878417969,416.5324401855469,1077.827880859375,1312.8599853515625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-101/BraTS-GLI-02537-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1179294,103.5069580078125,34.741966247558594,8.809909923002124e-05,5.959694862365723,107.7333984375,182.53262329101562,289.2434387207031
BraTS-GLI-02537-102,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-102,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7177305,0,39914,2042,1771,2042,3813,43727,True,1.0,2042.0,3813.0,43727.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-102/BraTS-GLI-02537-102-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1155012,268.8232421875,88.50870513916016,15.245854377746582,69.72557067871094,285.1991271972656,398.3946228027344,451.6587219238281,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-102/BraTS-GLI-02537-102-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1155012,284.9674377441406,85.14137268066406,11.006869316101074,70.19294738769531,299.4933776855469,419.7279357910156,813.1402587890625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-102/BraTS-GLI-02537-102-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1155012,477.9644470214844,184.416015625,0.3223415017127991,251.75567626953125,424.77020263671875,1023.0449829101562,1227.417724609375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02537-102/BraTS-GLI-02537-102-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1154938,108.4383316040039,40.4825439453125,0.00015568600792903453,4.328457355499268,115.92230987548828,181.2475128173828,274.8327331542969
BraTS-GLI-02538-100,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02538-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7138705,453,70731,9011,2132,9011,11596,82327,True,1.0,9011.0,11596.0,82327.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02538-100/BraTS-GLI-02538-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1343493,279.4410400390625,87.64788818359375,15.070804595947266,65.56829071044922,284.0231628417969,455.83441162109375,1146.8834228515625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02538-100/BraTS-GLI-02538-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1343493,318.3306579589844,108.2802505493164,16.892942428588867,82.70117950439453,314.66326904296875,723.974609375,1412.7852783203125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02538-100/BraTS-GLI-02538-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1343493,563.29248046875,210.01197814941406,0.024002855643630028,271.6637268066406,494.37579345703125,1331.4832763671875,1756.9783935546875,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02538-100/BraTS-GLI-02538-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1343481,177.1797332763672,54.098182678222656,0.000526905176229775,17.438905715942383,180.86830139160156,300.84576416015625,547.784912109375
BraTS-GLI-02539-100,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7205913,2,9713,15,5389,15,5406,15119,True,1.0,15.0,5406.0,15119.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-100/BraTS-GLI-02539-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1550225,211.06997680664062,48.18317413330078,14.638045310974121,73.17591857910156,216.7418212890625,280.2535095214844,748.3033447265625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-100/BraTS-GLI-02539-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1550225,236.79246520996094,56.3290901184082,11.16700267791748,91.19680786132812,235.74526977539062,469.6313781738281,851.347900390625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-100/BraTS-GLI-02539-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1550225,302.642822265625,89.19542694091797,0.12901939451694489,126.3253402709961,283.8622131347656,652.6851806640625,880.3858642578125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-100/BraTS-GLI-02539-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1550168,89.50289916992188,26.648775100708008,9.719147783471271e-05,6.018677234649658,93.24974060058594,132.0900421142578,206.8898162841797
BraTS-GLI-02539-101,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7204280,0,13010,1671,2071,1671,3742,16752,True,1.0,1671.0,3742.0,16752.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-101/BraTS-GLI-02539-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1507938,225.36349487304688,59.47250747680664,16.051420211791992,60.07492446899414,234.1971435546875,310.814697265625,507.0605163574219,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-101/BraTS-GLI-02539-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1507938,246.18289184570312,57.34904479980469,9.09915828704834,70.82789611816406,251.1486053466797,394.7034912109375,836.9913330078125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-101/BraTS-GLI-02539-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1507938,379.52618408203125,120.05423736572266,0.00915369763970375,204.7430877685547,353.00750732421875,824.946533203125,1075.0084228515625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-101/BraTS-GLI-02539-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1507884,89.49836730957031,26.81044578552246,0.0006181829376146197,6.404778480529785,92.78326416015625,134.2834930419922,218.2842254638672
BraTS-GLI-02539-102,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-102,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7187397,5,31201,1718,711,1718,2434,33635,True,1.0,1718.0,2434.0,33635.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-102/BraTS-GLI-02539-102-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1202440,167.8245391845703,52.28538131713867,3.8779945373535156,36.8128547668457,173.85626220703125,261.39434814453125,400.1322326660156,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-102/BraTS-GLI-02539-102-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1202440,186.04954528808594,55.879180908203125,8.519161224365234,46.54890060424805,188.57518005371094,331.28692626953125,862.2288208007812,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-102/BraTS-GLI-02539-102-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1202440,316.5306396484375,117.81382751464844,0.005586676299571991,186.12564086914062,283.94915771484375,782.7554931640625,1065.74365234375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02539-102/BraTS-GLI-02539-102-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1202382,75.50614929199219,19.413957595825195,0.000727103091776371,9.907427787780762,74.83629608154297,119.18476104736328,167.78163146972656
BraTS-GLI-02540-100,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02540-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7144070,415,56659,14523,5365,14523,20303,76962,True,1.0,14523.0,20303.0,76962.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02540-100/BraTS-GLI-02540-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1211208,255.7445526123047,79.81965637207031,6.309414386749268,77.4483413696289,257.72137451171875,404.7833251953125,986.182373046875,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02540-100/BraTS-GLI-02540-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1211208,286.12908935546875,89.51844024658203,5.656257629394531,82.76046752929688,279.8312683105469,636.342529296875,1080.75146484375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02540-100/BraTS-GLI-02540-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1211207,480.0680236816406,200.0945587158203,0.007164269220083952,236.72842407226562,416.5907287597656,1174.6258544921875,1614.302734375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02540-100/BraTS-GLI-02540-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1211207,152.38818359375,42.84233093261719,0.00013649453467223793,22.019750595092773,152.32305908203125,267.0469665527344,619.8471069335938
BraTS-GLI-02540-101,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02540-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],6932317,1071,240858,46703,83,46703,47857,288715,True,1.0,46703.0,47857.0,288715.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02540-101/BraTS-GLI-02540-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1234257,234.31028747558594,70.77003479003906,9.668336868286133,64.878662109375,239.4375457763672,357.6995849609375,417.9488220214844,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02540-101/BraTS-GLI-02540-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1234257,265.79766845703125,85.08844757080078,9.756064414978027,69.08003234863281,266.5315246582031,534.2527465820312,756.0072631835938,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02540-101/BraTS-GLI-02540-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1234257,521.3321533203125,190.79397583007812,0.007152639329433441,248.31907653808594,465.0292663574219,1010.7095336914062,1179.0562744140625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02540-101/BraTS-GLI-02540-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1234164,103.68926239013672,37.69498825073242,0.0013254854129627347,5.314604759216309,106.97331237792969,183.027587890625,278.0893859863281
BraTS-GLI-02541-100,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02541-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7084243,695,105147,30942,5,30942,31642,136789,True,1.0,30942.0,31642.0,136789.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02541-100/BraTS-GLI-02541-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1308844,158.0888671875,56.8785285949707,5.911816596984863,35.286521911621094,159.69210815429688,286.91436767578125,359.3150634765625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02541-100/BraTS-GLI-02541-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1308844,186.05889892578125,85.9504623413086,6.368951797485352,35.97767639160156,181.21438598632812,553.2938232421875,954.13427734375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02541-100/BraTS-GLI-02541-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1308844,469.3729248046875,181.21194458007812,0.02376996912062168,249.60606384277344,415.84283447265625,1025.2579345703125,1239.6751708984375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02541-100/BraTS-GLI-02541-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1308836,89.49031066894531,35.53417205810547,0.0007665869197808206,4.681698322296143,88.25556945800781,198.91546630859375,364.4733581542969
BraTS-GLI-02542-100,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02542-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7160581,0,24890,6567,28994,6567,35561,60451,True,1.0,6567.0,35561.0,60451.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02542-100/BraTS-GLI-02542-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1463244,204.35186767578125,61.621543884277344,4.316009998321533,55.97539520263672,213.51968383789062,296.37286376953125,566.7401733398438,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02542-100/BraTS-GLI-02542-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1463244,227.0912628173828,65.00013732910156,4.507696151733398,58.54060745239258,234.09243774414062,407.768310546875,717.673828125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02542-100/BraTS-GLI-02542-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1463244,404.87054443359375,159.357421875,0.13127896189689636,204.25509643554688,350.48394775390625,915.406982421875,1301.21533203125,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02542-100/BraTS-GLI-02542-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1462968,89.04304504394531,30.92411994934082,9.254269389202818e-05,2.712963342666626,94.56436920166016,159.3079071044922,269.4318542480469
BraTS-GLI-02542-101,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02542-101,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],6975390,69,163855,51476,30242,51476,81787,245642,True,1.0,51476.0,81787.0,245642.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02542-101/BraTS-GLI-02542-101-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1499945,211.9400634765625,71.98332977294922,9.454566955566406,51.23198699951172,211.8709716796875,353.7100830078125,590.372802734375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02542-101/BraTS-GLI-02542-101-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1499945,252.2293701171875,105.86163330078125,8.729776382446289,56.72953414916992,244.2037811279297,686.3772583007812,1186.146240234375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02542-101/BraTS-GLI-02542-101-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1499938,504.2685241699219,219.4777374267578,0.0034524472430348396,222.8455810546875,426.36474609375,1149.950927734375,1403.5946044921875,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02542-101/BraTS-GLI-02542-101-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1499945,149.1702880859375,51.35451126098633,0.00184654223266989,21.46717643737793,147.04917907714844,297.7132568359375,476.2298278808594
BraTS-GLI-02543-100,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02543-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3,4]",[],7161282,1417,46737,11546,50,11546,13013,59750,True,1.0,11546.0,13013.0,59750.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02543-100/BraTS-GLI-02543-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1116624,159.8756866455078,54.216773986816406,0.05399433895945549,24.986120223999023,166.32725524902344,247.71658325195312,342.3874206542969,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02543-100/BraTS-GLI-02543-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1116624,174.986083984375,55.52885055541992,0.10655437409877777,30.429624557495117,179.72659301757812,330.0093994140625,531.8822021484375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02543-100/BraTS-GLI-02543-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1116607,247.08421325683594,91.1261978149414,0.02270360104739666,136.21580505371094,220.5550537109375,563.4071044921875,788.7662353515625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02543-100/BraTS-GLI-02543-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1116623,87.66446685791016,25.222583770751953,0.010782171040773392,12.129572868347168,89.32892608642578,146.8170623779297,266.419189453125
BraTS-GLI-02544-100,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02544-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,1,2,3]",[],7176045,7546,2423,35018,0,35018,42564,44987,True,1.0,35018.0,42564.0,44987.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02544-100/BraTS-GLI-02544-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1296060,83.25399780273438,24.96184539794922,5.147393703460693,24.64797592163086,88.63541412353516,123.13558959960938,158.3056182861328,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02544-100/BraTS-GLI-02544-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1296060,90.98758697509766,25.69499969482422,3.6186304092407227,25.928966522216797,95.53966522216797,145.11940002441406,279.01812744140625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02544-100/BraTS-GLI-02544-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1296052,140.15548706054688,49.52873992919922,7.00808668625541e-05,74.54170989990234,125.41033172607422,286.9384460449219,347.4322509765625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02544-100/BraTS-GLI-02544-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1295974,33.09038543701172,12.625839233398438,3.3294047170784324e-05,1.597432017326355,36.382652282714844,53.44540786743164,80.21926879882812
BraTS-GLI-02562-100,training_data_additional,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-100,ok,[],,True,True,True,"[182,218,182]","[1.0,1.0,1.0]",e6a526427309a557,"[182,218,182]","[1.0,1.0,1.0]","[0,2,3,4]",[],7215762,0,2644,854,1772,854,2626,5270,True,1.0,854.0,2626.0,5270.0,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-100/BraTS-GLI-02562-100-t1n.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1085404,195.9432830810547,61.631813049316406,0.7957560420036316,40.54610061645508,200.3243408203125,295.5389404296875,346.2088623046875,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-100/BraTS-GLI-02562-100-t1c.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1085404,223.94546508789062,67.79037475585938,0.1802966445684433,55.25709533691406,223.41229248046875,469.8959045410156,983.498291015625,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-100/BraTS-GLI-02562-100-t2w.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1085404,341.9877014160156,107.6401596069336,0.1355462223291397,206.23446655273438,315.090576171875,745.268310546875,1163.820068359375,/Volumes/External M2/Datos/TFM-datasets/training_data_additional/BraTS-GLI-02562-100/BraTS-GLI-02562-100-t2f.nii.gz,"[182,218,182]","[1.0,1.0,1.0]",1085399,102.80144500732422,26.03593635559082,0.0007272773655131459,17.29264259338379,104.98500061035156,149.3761444091797,290.99462890625
